d,T,N,run,y0,runtime
1, 0.100000, 10, 0, 0.299931, 21.303746
1, 0.100000, 10, 1, 0.299746, 19.199143
1, 0.100000, 10, 2, 0.300267, 19.005121
1, 0.100000, 10, 3, 0.300555, 20.227239
1, 0.100000, 10, 4, 0.300432, 19.545731
1, 0.100000, 10, 5, 0.301093, 20.085089
1, 0.100000, 10, 6, 0.300141, 19.248423
1, 0.100000, 10, 7, 0.300512, 18.815157
1, 0.100000, 10, 8, 0.299709, 19.424098
1, 0.100000, 10, 9, 0.300441, 19.103604
