d,T,N,run,y0,runtime
1, 1.000000, 100, 0, 0.311596, 303.977111
1, 1.000000, 100, 1, 0.307877, 304.367219
1, 1.000000, 100, 2, 0.308769, 303.501592
1, 1.000000, 100, 3, 0.308438, 308.113244
1, 1.000000, 100, 4, 0.300857, 308.589723
1, 1.000000, 100, 5, 0.297901, 310.692316
1, 1.000000, 100, 6, 0.313936, 309.124060
1, 1.000000, 100, 7, 0.309353, 312.125627
1, 1.000000, 100, 0, 0.310885, 303.530161
1, 1.000000, 100, 1, 0.329759, 301.069230
