d,T,N,run,y0,runtime
1, 1.000000, 100, 0, 0.305173, 428.214115
1, 1.000000, 100, 1, 0.304786, 427.785904
1, 1.000000, 100, 2, 0.301889, 431.922424
1, 1.000000, 100, 3, 0.304307, 430.908134
1, 1.000000, 100, 4, 0.300261, 432.465612
1, 1.000000, 100, 5, 0.295860, 432.390018
1, 1.000000, 100, 6, 0.309091, 433.862384
1, 1.000000, 100, 7, 0.301950, 432.985180
1, 1.000000, 100, 8, 0.305083, 431.454690
1, 1.000000, 100, 9, 0.308272, 431.534591
