d,T,N,run,y0,runtime
1, 1.000000, 100, 0, 0.301847, 0.763031
1, 1.000000, 100, 1, 0.301807, 0.727599
1, 1.000000, 100, 2, 0.302113, 0.715660
1, 1.000000, 100, 3, 0.302238, 0.720502
1, 1.000000, 100, 4, 0.301850, 0.703420
1, 1.000000, 100, 5, 0.302068, 0.713870
1, 1.000000, 100, 6, 0.302089, 0.711831
1, 1.000000, 100, 7, 0.301628, 0.708090
1, 1.000000, 100, 8, 0.302023, 0.706770
1, 1.000000, 100, 9, 0.302120, 0.702096
