d,T,N,run,y0,runtime
1, 1.000000, 100, 0, 0.303510, 143.940660
1, 1.000000, 100, 1, 0.303662, 142.393379
1, 1.000000, 100, 2, 0.302196, 141.189119
1, 1.000000, 100, 3, 0.302580, 139.398999
1, 1.000000, 100, 4, 0.304577, 138.180942
1, 1.000000, 100, 5, 0.300508, 137.408293
1, 1.000000, 100, 6, 0.305600, 137.558453
1, 1.000000, 100, 7, 0.299328, 137.301434
1, 1.000000, 100, 8, 0.297129, 137.832081
1, 1.000000, 100, 9, 0.302466, 137.671104
